,Driver,Name_x,URL_x,Year_x,Race_Result,DNG_Reason,Match,Unnamed: 0,Serial,URL_y,Name_y,Year_y
286,Sébastien Ogier,Acropolis Rally,/entryinfo/6536-acropolis-rally-2013/320261/,2013,1,Null,6536-acropolis-rally-2013,191.0,192.0,/final/6536-acropolis-rally-2013/,6536-acropolis-rally-2013,2013.0
285,Sébastien Ogier,Rally Italia Sardegna,/entryinfo/6537-rally-italia-sardegna-2013/336380/,2013,1,Null,6537-rally-italia-sardegna-2013,192.0,193.0,/final/6537-rally-italia-sardegna-2013/,6537-rally-italia-sardegna-2013,2013.0
571,Elfyn Evans,Rally Italia Sardegna,/entryinfo/6537-rally-italia-sardegna-2013/343885/,2013,6,Null,6537-rally-italia-sardegna-2013,192.0,193.0,/final/6537-rally-italia-sardegna-2013/,6537-rally-italia-sardegna-2013,2013.0
975,Thierry Neuville,Rally Italia Sardegna,/entryinfo/6537-rally-italia-sardegna-2013/336477/,2013,2,Null,6537-rally-italia-sardegna-2013,192.0,193.0,/final/6537-rally-italia-sardegna-2013/,6537-rally-italia-sardegna-2013,2013.0
594,Mikko Hirvonen,Rally Italia Sardegna,/entryinfo/6537-rally-italia-sardegna-2013/336386/,2013,DNF,"<div class=""profile-start-ret text-danger font-weight-bold"">
                                Accident                            </div>",6537-rally-italia-sardegna-2013,192.0,193.0,/final/6537-rally-italia-sardegna-2013/,6537-rally-italia-sardegna-2013,2013.0
593,Mikko Hirvonen,Neste Oil Rally Finland,/entryinfo/6538-neste-oil-rally-finland-2013/354630/,2013,4,Null,6538-neste-oil-rally-finland-2013,193.0,194.0,/final/6538-neste-oil-rally-finland-2013/,6538-neste-oil-rally-finland-2013,2013.0
284,Sébastien Ogier,Neste Oil Rally Finland,/entryinfo/6538-neste-oil-rally-finland-2013/352734/,2013,1,Null,6538-neste-oil-rally-finland-2013,193.0,194.0,/final/6538-neste-oil-rally-finland-2013/,6538-neste-oil-rally-finland-2013,2013.0
974,Thierry Neuville,Neste Oil Rally Finland,/entryinfo/6538-neste-oil-rally-finland-2013/352999/,2013,2,Null,6538-neste-oil-rally-finland-2013,193.0,194.0,/final/6538-neste-oil-rally-finland-2013/,6538-neste-oil-rally-finland-2013,2013.0
283,Sébastien Ogier,ADAC Rallye Deutschland,/entryinfo/6539-adac-rallye-deutschland-2013/369422/,2013,1,Null,6539-adac-rallye-deutschland-2013,194.0,195.0,/final/6539-adac-rallye-deutschland-2013/,6539-adac-rallye-deutschland-2013,2013.0
973,Thierry Neuville,ADAC Rallye Deutschland,/entryinfo/6539-adac-rallye-deutschland-2013/369423/,2013,2,Null,6539-adac-rallye-deutschland-2013,194.0,195.0,/final/6539-adac-rallye-deutschland-2013/,6539-adac-rallye-deutschland-2013,2013.0
592,Mikko Hirvonen,ADAC Rallye Deutschland,/entryinfo/6539-adac-rallye-deutschland-2013/369412/,2013,3,Null,6539-adac-rallye-deutschland-2013,194.0,195.0,/final/6539-adac-rallye-deutschland-2013/,6539-adac-rallye-deutschland-2013,2013.0
591,Mikko Hirvonen,Coates Hire Rally Australia,/entryinfo/6540-coates-hire-rally-australia-2013/379477/,2013,3,Null,6540-coates-hire-rally-australia-2013,195.0,196.0,/final/6540-coates-hire-rally-australia-2013/,6540-coates-hire-rally-australia-2013,2013.0
282,Sébastien Ogier,Coates Hire Rally Australia,/entryinfo/6540-coates-hire-rally-australia-2013/379522/,2013,1,Null,6540-coates-hire-rally-australia-2013,195.0,196.0,/final/6540-coates-hire-rally-australia-2013/,6540-coates-hire-rally-australia-2013,2013.0
972,Thierry Neuville,Coates Hire Rally Australia,/entryinfo/6540-coates-hire-rally-australia-2013/379537/,2013,2,Null,6540-coates-hire-rally-australia-2013,195.0,196.0,/final/6540-coates-hire-rally-australia-2013/,6540-coates-hire-rally-australia-2013,2013.0
590,Mikko Hirvonen,Rallye de France - Alsace,/entryinfo/6541-rallye-de-france-alsace-2013/397900/,2013,6,Null,6541-rallye-de-france-alsace-2013,196.0,197.0,/final/6541-rallye-de-france-alsace-2013/,6541-rallye-de-france-alsace-2013,2013.0
16,Sébastien Loeb,Rallye de France - Alsace,/entryinfo/6541-rallye-de-france-alsace-2013/397899/,2013,DNF,"<div class=""profile-start-ret text-danger font-weight-bold"">
                                Accident                            </div>",6541-rallye-de-france-alsace-2013,196.0,197.0,/final/6541-rallye-de-france-alsace-2013/,6541-rallye-de-france-alsace-2013,2013.0
971,Thierry Neuville,Rallye de France - Alsace,/entryinfo/6541-rallye-de-france-alsace-2013/397910/,2013,4,Null,6541-rallye-de-france-alsace-2013,196.0,197.0,/final/6541-rallye-de-france-alsace-2013/,6541-rallye-de-france-alsace-2013,2013.0
281,Sébastien Ogier,Rallye de France - Alsace,/entryinfo/6541-rallye-de-france-alsace-2013/397907/,2013,1,Null,6541-rallye-de-france-alsace-2013,196.0,197.0,/final/6541-rallye-de-france-alsace-2013/,6541-rallye-de-france-alsace-2013,2013.0
589,Mikko Hirvonen,RallyRACC Catalunya - Costa Daurada,/entryinfo/6542-rallyracc-catalunya-costa-daurada-2013/416129/,2013,3,Null,6542-rallyracc-catalunya-costa-daurada-2013,197.0,198.0,/final/6542-rallyracc-catalunya-costa-daurada-2013/,6542-rallyracc-catalunya-costa-daurada-2013,2013.0
970,Thierry Neuville,RallyRACC Catalunya - Costa Daurada,/entryinfo/6542-rallyracc-catalunya-costa-daurada-2013/416152/,2013,4,Null,6542-rallyracc-catalunya-costa-daurada-2013,197.0,198.0,/final/6542-rallyracc-catalunya-costa-daurada-2013/,6542-rallyracc-catalunya-costa-daurada-2013,2013.0
280,Sébastien Ogier,RallyRACC Catalunya - Costa Daurada,/entryinfo/6542-rallyracc-catalunya-costa-daurada-2013/416164/,2013,1,Null,6542-rallyracc-catalunya-costa-daurada-2013,197.0,198.0,/final/6542-rallyracc-catalunya-costa-daurada-2013/,6542-rallyracc-catalunya-costa-daurada-2013,2013.0
969,Thierry Neuville,Wales Rally GB,/entryinfo/6543-wales-rally-gb-2013/434397/,2013,3,Null,6543-wales-rally-gb-2013,198.0,199.0,/final/6543-wales-rally-gb-2013/,6543-wales-rally-gb-2013,2013.0
279,Sébastien Ogier,Wales Rally GB,/entryinfo/6543-wales-rally-gb-2013/434399/,2013,1,Null,6543-wales-rally-gb-2013,198.0,199.0,/final/6543-wales-rally-gb-2013/,6543-wales-rally-gb-2013,2013.0
588,Mikko Hirvonen,Wales Rally GB,/entryinfo/6543-wales-rally-gb-2013/434389/,2013,DNF,"<div class=""profile-start-ret text-danger font-weight-bold"">
                                Accident                            </div>",6543-wales-rally-gb-2013,198.0,199.0,/final/6543-wales-rally-gb-2013/,6543-wales-rally-gb-2013,2013.0
570,Elfyn Evans,Rallye Automobile Monte-Carlo,/entryinfo/13442-rallye-automobile-monte-carlo-2014/469044/,2014,6,Null,13442-rallye-automobile-monte-carlo-2014,199.0,200.0,/final/13442-rallye-automobile-monte-carlo-2014/,13442-rallye-automobile-monte-carlo-2014,2014.0
278,Sébastien Ogier,Rallye Automobile Monte-Carlo,/entryinfo/13442-rallye-automobile-monte-carlo-2014/467223/,2014,1,Null,13442-rallye-automobile-monte-carlo-2014,199.0,200.0,/final/13442-rallye-automobile-monte-carlo-2014/,13442-rallye-automobile-monte-carlo-2014,2014.0
587,Mikko Hirvonen,Rallye Automobile Monte-Carlo,/entryinfo/13442-rallye-automobile-monte-carlo-2014/469043/,2014,DNF,"<div class=""profile-start-ret text-danger font-weight-bold"">
                                Alternator                            </div>",13442-rallye-automobile-monte-carlo-2014,199.0,200.0,/final/13442-rallye-automobile-monte-carlo-2014/,13442-rallye-automobile-monte-carlo-2014,2014.0
569,Elfyn Evans,Rally Sweden,/entryinfo/13892-rally-sweden-2014/472550/,2014,DNF,"<div class=""profile-start-ret text-danger font-weight-bold"">
                                Accident                            </div>",13892-rally-sweden-2014,200.0,201.0,/final/13892-rally-sweden-2014/,13892-rally-sweden-2014,2014.0
277,Sébastien Ogier,Rally Sweden,/entryinfo/13892-rally-sweden-2014/470901/,2014,6,Null,13892-rally-sweden-2014,200.0,201.0,/final/13892-rally-sweden-2014/,13892-rally-sweden-2014,2014.0
968,Thierry Neuville,Rally Sweden,/entryinfo/13892-rally-sweden-2014/469089/,2014,2,Null,13892-rally-sweden-2014,200.0,201.0,/final/13892-rally-sweden-2014/,13892-rally-sweden-2014,2014.0
586,Mikko Hirvonen,Rally Sweden,/entryinfo/13892-rally-sweden-2014/472525/,2014,4,Null,13892-rally-sweden-2014,200.0,201.0,/final/13892-rally-sweden-2014/,13892-rally-sweden-2014,2014.0
838,Ott Tänak,Rally Sweden,/entryinfo/13892-rally-sweden-2014/472518/,2014,5,Null,13892-rally-sweden-2014,200.0,201.0,/final/13892-rally-sweden-2014/,13892-rally-sweden-2014,2014.0
568,Elfyn Evans,Rally Guanajuato Mexico,/entryinfo/13893-rally-guanajuato-mexico-2014/505645/,2014,4,Null,13893-rally-guanajuato-mexico-2014,201.0,202.0,/final/13893-rally-guanajuato-mexico-2014/,13893-rally-guanajuato-mexico-2014,2014.0
585,Mikko Hirvonen,Rally Guanajuato Mexico,/entryinfo/13893-rally-guanajuato-mexico-2014/505641/,2014,8,Null,13893-rally-guanajuato-mexico-2014,201.0,202.0,/final/13893-rally-guanajuato-mexico-2014/,13893-rally-guanajuato-mexico-2014,2014.0
276,Sébastien Ogier,Rally Guanajuato Mexico,/entryinfo/13893-rally-guanajuato-mexico-2014/505633/,2014,1,Null,13893-rally-guanajuato-mexico-2014,201.0,202.0,/final/13893-rally-guanajuato-mexico-2014/,13893-rally-guanajuato-mexico-2014,2014.0
967,Thierry Neuville,Rally Guanajuato Mexico,/entryinfo/13893-rally-guanajuato-mexico-2014/505648/,2014,3,Null,13893-rally-guanajuato-mexico-2014,201.0,202.0,/final/13893-rally-guanajuato-mexico-2014/,13893-rally-guanajuato-mexico-2014,2014.0
567,Elfyn Evans,Vodafone Rally de Portugal,/entryinfo/13894-vodafone-rally-de-portugal-2014/513943/,2014,2,Null,13894-vodafone-rally-de-portugal-2014,202.0,203.0,/final/13894-vodafone-rally-de-portugal-2014/,13894-vodafone-rally-de-portugal-2014,2014.0
966,Thierry Neuville,Vodafone Rally de Portugal,/entryinfo/13894-vodafone-rally-de-portugal-2014/513912/,2014,7,Null,13894-vodafone-rally-de-portugal-2014,202.0,203.0,/final/13894-vodafone-rally-de-portugal-2014/,13894-vodafone-rally-de-portugal-2014,2014.0
837,Ott Tänak,Vodafone Rally de Portugal,/entryinfo/13894-vodafone-rally-de-portugal-2014/523310/,2014,DNF,"<div class=""profile-start-ret text-danger font-weight-bold"">
                                Didn't start 3. leg                            </div>",13894-vodafone-rally-de-portugal-2014,202.0,203.0,/final/13894-vodafone-rally-de-portugal-2014/,13894-vodafone-rally-de-portugal-2014,2014.0
584,Mikko Hirvonen,Vodafone Rally de Portugal,/entryinfo/13894-vodafone-rally-de-portugal-2014/513941/,2014,2,Null,13894-vodafone-rally-de-portugal-2014,202.0,203.0,/final/13894-vodafone-rally-de-portugal-2014/,13894-vodafone-rally-de-portugal-2014,2014.0
275,Sébastien Ogier,Vodafone Rally de Portugal,/entryinfo/13894-vodafone-rally-de-portugal-2014/513923/,2014,1,Null,13894-vodafone-rally-de-portugal-2014,202.0,203.0,/final/13894-vodafone-rally-de-portugal-2014/,13894-vodafone-rally-de-portugal-2014,2014.0
583,Mikko Hirvonen,XION Rally Argentina,/entryinfo/13895-xion-rally-argentina-2014/537037/,2014,9,Null,13895-xion-rally-argentina-2014,203.0,204.0,/final/13895-xion-rally-argentina-2014/,13895-xion-rally-argentina-2014,2014.0
965,Thierry Neuville,XION Rally Argentina,/entryinfo/13895-xion-rally-argentina-2014/537041/,2014,5,Null,13895-xion-rally-argentina-2014,203.0,204.0,/final/13895-xion-rally-argentina-2014/,13895-xion-rally-argentina-2014,2014.0
566,Elfyn Evans,XION Rally Argentina,/entryinfo/13895-xion-rally-argentina-2014/537040/,2014,7,Null,13895-xion-rally-argentina-2014,203.0,204.0,/final/13895-xion-rally-argentina-2014/,13895-xion-rally-argentina-2014,2014.0
274,Sébastien Ogier,XION Rally Argentina,/entryinfo/13895-xion-rally-argentina-2014/537035/,2014,2,Null,13895-xion-rally-argentina-2014,203.0,204.0,/final/13895-xion-rally-argentina-2014/,13895-xion-rally-argentina-2014,2014.0
565,Elfyn Evans,Rally Italia Sardegna,/entryinfo/13896-rally-italia-sardegna-2014/562162/,2014,5,Null,13896-rally-italia-sardegna-2014,204.0,205.0,/final/13896-rally-italia-sardegna-2014/,13896-rally-italia-sardegna-2014,2014.0
582,Mikko Hirvonen,Rally Italia Sardegna,/entryinfo/13896-rally-italia-sardegna-2014/562161/,2014,DNF,"<div class=""profile-start-ret text-danger font-weight-bold"">
                                Fire                            </div>",13896-rally-italia-sardegna-2014,204.0,205.0,/final/13896-rally-italia-sardegna-2014/,13896-rally-italia-sardegna-2014,2014.0
273,Sébastien Ogier,Rally Italia Sardegna,/entryinfo/13896-rally-italia-sardegna-2014/562159/,2014,1,Null,13896-rally-italia-sardegna-2014,204.0,205.0,/final/13896-rally-italia-sardegna-2014/,13896-rally-italia-sardegna-2014,2014.0
964,Thierry Neuville,Rally Italia Sardegna,/entryinfo/13896-rally-italia-sardegna-2014/562163/,2014,1,Null,13896-rally-italia-sardegna-2014,204.0,205.0,/final/13896-rally-italia-sardegna-2014/,13896-rally-italia-sardegna-2014,2014.0
564,Elfyn Evans,Lotos Rally Poland - Rajd Polski,/entryinfo/13897-lotos-rally-poland-rajd-polski-2014/575044/,2014,3,Null,13897-lotos-rally-poland-rajd-polski-2014,205.0,206.0,/final/13897-lotos-rally-poland-rajd-polski-2014/,13897-lotos-rally-poland-rajd-polski-2014,2014.0
272,Sébastien Ogier,Lotos Rally Poland - Rajd Polski,/entryinfo/13897-lotos-rally-poland-rajd-polski-2014/575043/,2014,1,Null,13897-lotos-rally-poland-rajd-polski-2014,205.0,206.0,/final/13897-lotos-rally-poland-rajd-polski-2014/,13897-lotos-rally-poland-rajd-polski-2014,2014.0
963,Thierry Neuville,Lotos Rally Poland - Rajd Polski,/entryinfo/13897-lotos-rally-poland-rajd-polski-2014/575049/,2014,3,Null,13897-lotos-rally-poland-rajd-polski-2014,205.0,206.0,/final/13897-lotos-rally-poland-rajd-polski-2014/,13897-lotos-rally-poland-rajd-polski-2014,2014.0
581,Mikko Hirvonen,Lotos Rally Poland - Rajd Polski,/entryinfo/13897-lotos-rally-poland-rajd-polski-2014/575042/,2014,4,Null,13897-lotos-rally-poland-rajd-polski-2014,205.0,206.0,/final/13897-lotos-rally-poland-rajd-polski-2014/,13897-lotos-rally-poland-rajd-polski-2014,2014.0
563,Elfyn Evans,Neste Oil Rally Finland,/entryinfo/13898-neste-oil-rally-finland-2014/587334/,2014,7,Null,13898-neste-oil-rally-finland-2014,206.0,207.0,/final/13898-neste-oil-rally-finland-2014/,13898-neste-oil-rally-finland-2014,2014.0
580,Mikko Hirvonen,Neste Oil Rally Finland,/entryinfo/13898-neste-oil-rally-finland-2014/587335/,2014,5,Null,13898-neste-oil-rally-finland-2014,206.0,207.0,/final/13898-neste-oil-rally-finland-2014/,13898-neste-oil-rally-finland-2014,2014.0
962,Thierry Neuville,Neste Oil Rally Finland,/entryinfo/13898-neste-oil-rally-finland-2014/591752/,2014,DNF,"<div class=""profile-start-ret text-danger font-weight-bold"">
                                Rollcage damaged                            </div>",13898-neste-oil-rally-finland-2014,206.0,207.0,/final/13898-neste-oil-rally-finland-2014/,13898-neste-oil-rally-finland-2014,2014.0
271,Sébastien Ogier,Neste Oil Rally Finland,/entryinfo/13898-neste-oil-rally-finland-2014/585971/,2014,2,Null,13898-neste-oil-rally-finland-2014,206.0,207.0,/final/13898-neste-oil-rally-finland-2014/,13898-neste-oil-rally-finland-2014,2014.0
579,Mikko Hirvonen,ADAC Rallye Deutschland,/entryinfo/13899-adac-rallye-deutschland-2014/604374/,2014,5,Null,13899-adac-rallye-deutschland-2014,207.0,208.0,/final/13899-adac-rallye-deutschland-2014/,13899-adac-rallye-deutschland-2014,2014.0
562,Elfyn Evans,ADAC Rallye Deutschland,/entryinfo/13899-adac-rallye-deutschland-2014/604375/,2014,4,Null,13899-adac-rallye-deutschland-2014,207.0,208.0,/final/13899-adac-rallye-deutschland-2014/,13899-adac-rallye-deutschland-2014,2014.0
270,Sébastien Ogier,ADAC Rallye Deutschland,/entryinfo/13899-adac-rallye-deutschland-2014/604370/,2014,DNF,"<div class=""profile-start-ret text-danger font-weight-bold"">
                                Accident                            </div>",13899-adac-rallye-deutschland-2014,207.0,208.0,/final/13899-adac-rallye-deutschland-2014/,13899-adac-rallye-deutschland-2014,2014.0
961,Thierry Neuville,ADAC Rallye Deutschland,/entryinfo/13899-adac-rallye-deutschland-2014/604376/,2014,1,Null,13899-adac-rallye-deutschland-2014,207.0,208.0,/final/13899-adac-rallye-deutschland-2014/,13899-adac-rallye-deutschland-2014,2014.0
578,Mikko Hirvonen,Coates Hire Rally Australia,/entryinfo/13900-coates-hire-rally-australia-2014/619369/,2014,5,Null,13900-coates-hire-rally-australia-2014,208.0,209.0,/final/13900-coates-hire-rally-australia-2014/,13900-coates-hire-rally-australia-2014,2014.0
561,Elfyn Evans,Coates Hire Rally Australia,/entryinfo/13900-coates-hire-rally-australia-2014/619370/,2014,8,Null,13900-coates-hire-rally-australia-2014,208.0,209.0,/final/13900-coates-hire-rally-australia-2014/,13900-coates-hire-rally-australia-2014,2014.0
269,Sébastien Ogier,Coates Hire Rally Australia,/entryinfo/13900-coates-hire-rally-australia-2014/619365/,2014,1,Null,13900-coates-hire-rally-australia-2014,208.0,209.0,/final/13900-coates-hire-rally-australia-2014/,13900-coates-hire-rally-australia-2014,2014.0
960,Thierry Neuville,Coates Hire Rally Australia,/entryinfo/13900-coates-hire-rally-australia-2014/619371/,2014,7,Null,13900-coates-hire-rally-australia-2014,208.0,209.0,/final/13900-coates-hire-rally-australia-2014/,13900-coates-hire-rally-australia-2014,2014.0
577,Mikko Hirvonen,Rallye de France - Alsace,/entryinfo/13901-rallye-de-france-alsace-2014/639832/,2014,5,Null,13901-rallye-de-france-alsace-2014,209.0,210.0,/final/13901-rallye-de-france-alsace-2014/,13901-rallye-de-france-alsace-2014,2014.0
560,Elfyn Evans,Rallye de France - Alsace,/entryinfo/13901-rallye-de-france-alsace-2014/639833/,2014,6,Null,13901-rallye-de-france-alsace-2014,209.0,210.0,/final/13901-rallye-de-france-alsace-2014/,13901-rallye-de-france-alsace-2014,2014.0
268,Sébastien Ogier,Rallye de France - Alsace,/entryinfo/13901-rallye-de-france-alsace-2014/639825/,2014,1,Null,13901-rallye-de-france-alsace-2014,209.0,210.0,/final/13901-rallye-de-france-alsace-2014/,13901-rallye-de-france-alsace-2014,2014.0
959,Thierry Neuville,Rallye de France - Alsace,/entryinfo/13901-rallye-de-france-alsace-2014/639834/,2014,8,Null,13901-rallye-de-france-alsace-2014,209.0,210.0,/final/13901-rallye-de-france-alsace-2014/,13901-rallye-de-france-alsace-2014,2014.0
559,Elfyn Evans,RallyRACC Catalunya - Costa Daurada,/entryinfo/13902-rallyracc-catalunya-costa-daurada-2014/657904/,2014,1,Null,13902-rallyracc-catalunya-costa-daurada-2014,210.0,211.0,/final/13902-rallyracc-catalunya-costa-daurada-2014/,13902-rallyracc-catalunya-costa-daurada-2014,2014.0
267,Sébastien Ogier,RallyRACC Catalunya - Costa Daurada,/entryinfo/13902-rallyracc-catalunya-costa-daurada-2014/657889/,2014,1,Null,13902-rallyracc-catalunya-costa-daurada-2014,210.0,211.0,/final/13902-rallyracc-catalunya-costa-daurada-2014/,13902-rallyracc-catalunya-costa-daurada-2014,2014.0
576,Mikko Hirvonen,RallyRACC Catalunya - Costa Daurada,/entryinfo/13902-rallyracc-catalunya-costa-daurada-2014/657898/,2014,3,Null,13902-rallyracc-catalunya-costa-daurada-2014,210.0,211.0,/final/13902-rallyracc-catalunya-costa-daurada-2014/,13902-rallyracc-catalunya-costa-daurada-2014,2014.0
958,Thierry Neuville,RallyRACC Catalunya - Costa Daurada,/entryinfo/13902-rallyracc-catalunya-costa-daurada-2014/657911/,2014,6,Null,13902-rallyracc-catalunya-costa-daurada-2014,210.0,211.0,/final/13902-rallyracc-catalunya-costa-daurada-2014/,13902-rallyracc-catalunya-costa-daurada-2014,2014.0
575,Mikko Hirvonen,Wales Rally GB,/entryinfo/13903-wales-rally-gb-2014/669840/,2014,2,Null,13903-wales-rally-gb-2014,211.0,212.0,/final/13903-wales-rally-gb-2014/,13903-wales-rally-gb-2014,2014.0
